brand,milage,fuel_type,transmission,price,horsepower,engine_displacement,age
37,25352,4,35,28979,1.5,331.6983232435877,4
25,2437,5,42,39500,3.0,395.0,4
34,76495,4,33,17999,2.0,241.0,7
5,27000,4,42,33000,2.0,248.0,3
9,114000,4,7,3500,5.7,350.0,19
17,189887,4,33,5000,3.5,271.0,13
14,17500,4,3,44999,3.5,375.0,4
49,170000,4,33,8250,4.0,236.0,16
19,92225,4,33,23500,3.8,311.0,9
40,69000,4,27,31000,3.6,420.0,8
25,175000,4,33,13000,2.0,240.0,9
34,73000,4,33,53000,4.0,416.0,6
11,28105,4,28,31755,3.6,331.6983232435877,3
34,15300,5,31,29999,3.0,362.0,1
4,99700,4,19,10999,4.2,340.0,22
37,16754,4,9,41999,3.5,255.0,2
9,30300,4,19,61999,6.2,455.0,1
15,113000,4,15,15500,2.4,182.0,20
20,47400,4,33,10999,5.6,400.0,10
14,64500,4,11,16000,4.6,300.0,18
25,156856,4,33,9985,4.2,300.0,17
5,26500,4,27,38000,2.0,240.0,8
46,110250,4,33,11000,2.0,231.0,10
5,82849,4,19,19999,3.0,300.0,11
40,72865,4,42,30499,3.0,340.0,6
46,10000,4,19,65000,2.4,228.0,1
22,17000,5,33,34500,3.6,285.0,1
20,51700,4,21,30500,5.6,400.0,6
50,99000,4,33,18800,2.5,170.0,11
40,51000,4,42,51900,3.6,480.0,16
24,5858,4,33,15000,6.5,729.0,6
8,46000,4,27,39000,2.0,265.0,5
40,131100,4,42,20499,3.8,385.0,17
9,14700,4,33,42500,6.2,455.0,2
46,60800,4,27,42000,2.4,260.0,5
4,76309,4,21,33499,3.0,333.0,7
23,103111,5,15,12900,2.4,199.0,12
19,74725,4,16,23977,2.5,331.6983232435877,9
34,75151,4,33,41500,4.0,416.0,3
25,52000,4,33,29000,2.0,240.0,9
14,8660,4,19,45000,5.0,460.0,6
14,74000,4,3,36000,3.0,340.0,6
1,153843,4,11,9450,2.0,150.0,14
34,6188,4,31,54900,2.0,255.0,1
9,25548,4,27,49000,6.2,460.0,4
7,121521,4,32,33687,3.6,331.6983232435877,4
5,125000,4,33,17000,2.0,240.0,9
5,25108,4,27,42599,4.4,523.0,4
8,110000,4,33,15400,2.0,272.0,8
41,19376,4,28,43449,5.7,331.6983232435877,2
34,44000,4,31,29998,3.0,385.0,4
37,91500,4,33,13599,3.5,300.0,13
11,141800,4,33,5700,4.7,230.0,21
37,206000,4,33,15000,4.0,266.0,12
25,29558,4,34,29995,3.716927534611586,331.6983232435877,5
34,49899,4,21,51499,4.0,577.0,4
41,25352,4,28,46500,5.7,395.0,2
34,21240,4,31,59950,4.0,469.0,4
4,126000,4,42,20000,4.2,360.0,8
9,61500,4,42,63500,6.2,430.0,8
32,106000,4,9,18000,2.3,156.0,15
26,14000,4,27,34999,3.5,311.0,3
4,83500,4,42,23500,3.0,310.0,10
32,67100,4,19,18900,2.5,184.0,10
1,152000,4,33,10500,2.4,206.0,12
34,95400,4,21,15500,3.5,302.0,9
34,95500,4,33,11970,3.5,248.0,11
20,95500,4,9,11995,3.5,260.0,9
40,137200,4,21,10995,3.6,300.0,8
9,79884,4,15,30989,6.0,331.6983232435877,7
41,32000,4,33,46000,5.7,395.0,4
40,50750,4,42,13250,2.7,265.0,11
26,83000,4,15,16500,1.8,134.0,8
5,67874,4,27,20999,3.0,300.0,8
2,50850,4,42,27500,2.0,280.0,6
14,163000,2,33,19550,5.4,255.0,10
5,78500,4,27,17900,3.0,300.0,10
5,125500,4,42,17999,2.0,240.0,9
14,53782,4,33,61900,5.0,460.0,5
4,119000,4,33,19000,2.0,211.0,9
4,92225,4,33,16500,2.0,252.0,8
49,110000,2,15,9495,5.7,381.0,12
22,67000,4,33,37900,3.6,285.0,5
5,41048,4,19,38900,4.0,414.0,16
25,116500,4,33,15998,4.2,300.0,8
14,86170,4,15,15900,2.5,169.0,9
5,37000,4,21,29500,4.0,420.0,15
14,4200,4,3,54000,2.7,315.0,1
7,83280,4,32,32368,3.6,331.6983232435877,4
5,66500,4,19,18000,3.2,333.0,23
26,170000,4,33,8500,4.3,278.0,15
22,43000,4,9,25000,3.6,285.0,8
8,94650,4,27,27995,6.2,420.0,9
40,36000,4,21,29950,3.8,475.0,6
4,55000,4,15,22500,2.0,265.0,8
4,73690,4,21,23000,3.0,333.0,11
9,167000,4,7,9900,6.0,300.0,23
19,29558,4,17,22999,2.0,331.6983232435877,4
40,25000,4,27,43000,3.6,420.0,9
8,117500,2,15,12000,6.2,403.0,11
26,48300,4,15,41899,5.7,383.0,5
26,82975,4,33,23000,4.6,301.0,9
49,74000,4,33,30000,3.5,295.0,5
17,175000,4,9,27000,3.5,250.0,13
25,73101,4,33,19900,3.0,340.0,7
14,66500,4,42,27900,3.5,365.0,6
4,35850,4,21,26000,2.0,252.0,6
15,92861,4,15,22999,5.3,355.0,7
26,46496,4,33,43500,3.5,295.0,4
4,114287,4,42,9950,4.0,420.0,13
19,43903,4,33,10500,2.4,200.0,11
22,27981,4,33,44000,3.6,285.0,4
22,99524,4,27,24950,3.6,285.0,10
25,120000,4,31,26000,2.0,240.0,8
14,119000,4,19,19550,5.0,412.0,11
27,90000,4,15,20000,2.0,245.0,8
3,65800,4,27,31450,4.0,503.0,4
26,88000,4,33,19500,4.6,360.0,8
37,74000,4,39,21500,3.5,306.0,17
41,124700,4,33,30000,6.4,410.0,10
51,110380,4,33,16000,2.0,316.0,7
4,98527,4,42,9995,2.0,211.0,9
22,192000,4,33,11000,3.8,202.0,15
49,94000,4,33,10300,1.8,130.0,20
5,18997,4,28,39979,2.0,331.6983232435877,5
50,99000,4,33,25900,2.5,170.0,8
1,103000,4,15,20900,3.7,300.0,8
5,50000,4,42,32000,3.0,335.0,5
7,86281,4,15,31700,3.6,288.0,8
5,73000,4,42,17500,2.0,240.0,9
14,49000,4,19,20995,2.0,252.0,10
34,171000,4,33,8750,3.5,268.0,16
5,36000,4,42,32000,4.4,560.0,9
5,72700,4,42,22500,3.0,300.0,10
5,72700,4,33,17599,3.0,300.0,10
37,117000,4,9,17000,3.5,306.0,17
32,69771,4,33,27500,2.5,227.0,5
22,107000,4,11,12490,2.4,150.0,15
5,41000,4,27,31990,2.0,248.0,7
5,50000,4,33,37500,2.0,228.0,3
34,49899,4,42,60500,4.0,603.0,5
49,91000,4,33,24500,4.0,260.0,12
27,191775,4,33,8750,5.4,310.0,15
34,170000,4,33,5500,5.0,302.0,18
5,24300,4,42,42000,2.0,255.0,3
40,31500,4,27,57500,3.8,400.0,11
9,6640,4,3,54900,6.2,455.0,2
11,14900,4,21,37500,5.9,420.0,14
22,144770,4,33,5500,3.7,210.0,20
4,55564,1,27,33000,3.0,240.0,10
1,151600,4,19,7899,2.4,200.0,19
32,155500,4,33,12500,1.3,212.0,15
39,142314,4,19,24000,6.0,400.0,19
5,57939,4,27,36500,3.0,320.0,5
5,79000,4,27,37899,3.0,300.0,8
23,103111,5,33,14995,2.4,199.0,11
34,28663,4,23,62450,3.0,331.6983232435877,5
22,51105,5,32,42700,2.0,331.6983232435877,3
4,43000,4,33,40000,3.0,349.0,4
49,179400,4,33,32000,5.7,381.0,8
34,53500,4,42,28600,2.0,208.0,7
34,52694,4,42,53950,3.0,385.0,6
14,110000,4,15,4000,4.0,210.0,13
5,83000,4,27,18995,3.0,320.0,8
17,78000,4,27,32999,3.5,280.0,5
26,117000,4,27,14000,3.5,295.0,7
4,20250,4,27,30500,2.0,252.0,6
5,65800,4,42,53999,3.0,425.0,4
40,67522,4,27,44900,3.4,350.0,9
4,38000,4,15,36000,3.0,333.0,12
9,111000,4,33,11000,3.8,200.0,23
40,56842,4,19,13046,3.4,300.0,23
37,27404,4,35,43837,3.5,331.6983232435877,4
14,27407,4,11,21750,4.6,300.0,18
5,33000,4,27,44900,4.4,523.0,4
34,51354,4,31,29999,3.0,362.0,7
18,118000,4,15,17900,3.5,220.0,14
5,76400,4,27,34900,4.4,445.0,8
1,40000,4,42,7500,3.5,280.0,11
9,172600,2,15,17800,6.0,360.0,8
23,9686,4,28,31621,2.5,331.6983232435877,2
34,63000,4,21,28900,4.7,402.0,7
39,38100,4,19,25500,2.0,260.0,17
5,62660,4,27,28895,3.0,320.0,8
4,14700,5,27,46900,3.0,335.0,3
5,7200,4,42,41000,3.0,425.0,9
22,46000,4,39,29900,3.6,285.0,10
9,19200,4,19,41500,6.2,455.0,9
8,99000,4,15,25900,6.2,403.0,15
25,2100,4,42,39500,4.4,523.0,3
14,52500,2,15,37500,3.7,300.0,7
5,54500,4,27,35000,2.0,240.0,8
9,110000,4,33,31933,5.3,355.0,8
51,67210,4,27,23500,2.0,250.0,14
26,99524,4,27,18300,4.6,386.0,11
5,40000,4,42,65000,3.0,425.0,8
32,135000,4,15,6499,2.5,184.0,9
4,72865,4,42,32999,3.0,333.0,8
4,56000,4,27,52000,5.2,550.0,6
41,14950,4,33,24000,5.7,395.0,2
11,122000,4,33,14000,5.7,360.0,8
5,127500,4,42,27000,3.0,300.0,12
27,140000,4,15,9000,2.0,240.0,10
23,68425,4,15,50999,3.3,290.0,6
34,194000,4,9,6000,3.5,268.0,16
34,72500,4,21,31450,3.5,302.0,5
37,170000,4,15,11000,4.0,261.0,13
34,45203,4,32,28495,2.0,331.6983232435877,6
15,44691,4,35,22995,5.3,331.6983232435877,3
23,109580,4,15,17500,2.4,192.0,9
14,63398,2,15,33333,6.2,385.0,5
22,161000,4,33,17500,3.8,202.0,13
5,19300,4,27,44900,3.0,425.0,9
17,72900,4,19,36999,2.0,306.0,4
9,169000,2,33,6800,5.3,320.0,19
15,92031,4,33,26000,5.3,355.0,8
1,15250,4,11,4999,2.4,200.0,22
23,11700,4,27,64000,3.8,291.0,2
27,156000,4,15,10999,3.5,265.0,13
17,91600,4,15,32999,3.5,280.0,7
40,45000,4,19,16000,2.0,240.0,10
32,85000,4,15,18000,3.716927534611586,331.6983232435877,8
5,40000,4,33,31000,2.0,248.0,3
8,155000,2,15,16900,6.2,403.0,17
14,81000,4,33,57000,3.5,375.0,7
46,106000,4,19,11400,2.5,305.0,12
50,122000,4,39,11500,1.8,140.0,17
14,89987,4,33,14900,5.4,300.0,20
4,118500,2,33,20000,2.0,220.0,9
5,51354,4,27,19999,4.4,560.0,9
20,82046,4,21,13999,3.7,328.0,12
27,73043,4,15,25099,3.5,265.0,12
14,4200,4,3,49995,2.7,315.0,4
14,150000,4,33,9000,4.0,210.0,17
15,1500,1,3,56000,3.0,277.0,2
26,92000,4,42,15999,4.6,386.0,10
5,33499,4,42,43000,2.0,248.0,5
44,132000,4,33,7999,2.0,260.0,16
25,55000,4,15,32000,2.0,240.0,7
8,74582,2,33,11499,3.6,308.0,12
14,58500,4,11,22500,4.6,315.0,14
40,10900,4,42,43000,3.8,355.0,17
9,6200,4,19,35000,6.2,650.0,11
40,7200,4,42,47000,2.7,275.0,8
4,29500,4,42,32000,4.0,450.0,5
20,115550,4,36,16499,3.5,295.0,7
8,654,4,27,47000,6.2,420.0,7
14,114323,4,33,6900,2.5,175.0,13
14,42000,4,3,33999,3.5,290.0,4
9,39000,4,27,42000,6.2,455.0,3
14,69750,4,3,42000,2.7,325.0,6
25,85000,4,33,15900,3.0,380.0,8
51,62378,6,27,38000,2.0,400.0,4
34,39000,4,33,26900,4.7,335.0,11
14,170000,4,33,5990,3.5,290.0,21
9,97579,4,15,15900,5.3,355.0,9
4,98400,4,33,26000,3.0,333.0,11
25,70582,4,27,23500,3.0,380.0,6
5,77945,4,33,16500,2.0,240.0,11
27,118600,4,33,18900,4.6,239.0,21
26,123000,4,15,16500,3.5,306.0,11
14,271000,4,33,16999,5.4,300.0,20
5,10400,4,42,59900,3.0,453.0,5
9,231500,4,33,5230,5.3,285.0,22
21,71290,4,33,26500,3.0,340.0,9
9,121630,4,33,11400,5.3,295.0,22
34,63460,4,33,26500,3.0,329.0,10
26,110000,4,33,26500,3.5,295.0,8
7,28121,4,32,45277,3.6,331.6983232435877,4
49,65290,4,15,26450,3.5,278.0,6
14,63398,4,15,21865,2.3,310.0,7
8,74150,4,27,42995,6.2,420.0,6
32,13400,4,33,35000,2.5,186.0,2
1,128000,4,33,23000,3.5,290.0,8
51,110380,4,33,27000,2.0,316.0,6
14,148949,4,33,5700,3.5,263.0,16
5,90347,4,27,26999,3.0,300.0,10
9,1100,4,27,62900,6.2,490.0,2
9,167000,4,33,6500,4.8,255.0,23
34,32580,4,34,24998,3.716927534611586,331.6983232435877,5
5,54320,4,27,60500,3.0,473.0,6
36,185963,4,33,5100,2.4,168.0,15
5,55000,4,27,25000,4.4,445.0,8
25,49105,4,27,39750,3.0,340.0,7
20,120000,4,33,31000,5.6,400.0,6
14,60109,2,15,13700,2.0,160.0,6
4,39000,4,42,38000,3.0,354.0,7
5,49700,4,33,22000,2.0,228.0,7
9,10400,4,19,41900,6.2,455.0,2
14,52246,1,15,37500,6.7,440.0,9
26,87066,4,33,18300,4.3,278.0,18
41,54900,4,15,42995,6.4,410.0,6
5,98000,4,33,48500,3.0,335.0,8
8,110000,4,19,8500,2.0,272.0,14
22,149460,4,7,7500,3.8,202.0,16
34,33000,4,33,29900,2.0,241.0,6
50,11500,4,42,31500,2.0,220.0,6
9,43000,4,27,64000,6.2,455.0,4
34,160000,4,21,14490,3.5,302.0,12
4,38000,4,1,36500,3.0,354.0,6
19,122945,4,7,7100,1.6,138.0,19
4,53900,4,21,39900,4.0,420.0,8
32,43000,4,16,39999,2.5,331.6983232435877,3
14,60660,4,42,36000,2.7,325.0,6
26,215000,4,33,7200,4.7,235.0,20
5,25108,4,42,60000,4.4,523.0,4
37,194277,4,33,9000,3.0,222.0,24
34,76170,4,42,16500,2.0,208.0,7
5,120000,4,33,4500,4.4,300.0,15
34,47400,4,33,48600,5.5,536.0,11
4,89500,4,42,17500,3.0,310.0,10
40,31500,4,21,40750,3.8,400.0,10
4,20200,4,42,32000,2.0,252.0,6
22,53000,4,33,17700,3.6,285.0,5
5,143095,4,19,6900,3.2,333.0,19
4,125575,4,33,8000,2.0,211.0,13
10,87500,4,27,13750,3.6,292.0,12
5,13650,4,33,47500,3.0,335.0,2
5,52500,4,42,38999,4.4,567.0,6
27,52284,4,27,19500,2.0,240.0,8
19,42000,4,27,44900,2.0,147.0,4
5,59300,4,27,22500,2.0,240.0,8
9,13100,4,25,62500,6.2,460.0,5
23,54200,5,33,38500,2.5,191.0,3
9,39000,4,42,32500,6.2,455.0,7
26,123256,4,27,19990,4.6,386.0,11
22,144770,4,7,10500,3.7,210.0,16
4,89000,4,33,30000,2.0,211.0,8
34,120000,4,33,11200,3.5,268.0,16
49,143600,4,11,6250,1.8,180.0,19
14,92671,1,15,33333,6.7,450.0,5
32,99982,4,42,6900,1.8,140.0,11
40,138202,4,20,13850,3.2,331.6983232435877,19
34,72500,4,21,34250,4.7,449.0,8
9,93000,4,3,35500,5.3,355.0,4
25,54900,4,27,28250,3.0,380.0,6
20,106000,4,42,24500,3.7,328.0,11
9,45000,4,15,41500,5.3,355.0,5
37,103400,4,9,24500,4.0,261.0,16
9,49000,4,33,52000,5.3,355.0,4
25,156875,4,33,11499,5.0,375.0,12
9,40011,4,42,11000,5.7,325.0,18
34,54500,4,42,37500,5.5,563.0,7
9,43000,4,3,43500,5.3,355.0,4
5,71097,4,42,24995,3.0,300.0,8
50,85385,4,19,21500,2.0,210.0,9
49,51000,4,33,38000,5.7,381.0,8
14,149000,4,15,8999,3.5,262.0,13
49,153350,4,33,9000,3.0,200.0,16
5,54300,4,42,57000,3.0,543.0,5
32,67500,3,33,15500,3.716927534611586,331.6983232435877,28
4,71000,5,15,24350,3.6,305.0,7
11,138415,4,33,16750,5.7,350.0,11
22,7388,4,42,42500,3.6,285.0,3
14,112000,2,33,13500,2.5,169.0,9
34,10500,4,33,24000,4.0,463.0,6
34,84450,4,33,31000,3.5,302.0,7
4,27000,4,33,36500,3.0,335.0,4
4,91188,4,21,29950,4.0,450.0,8
14,48549,4,3,42599,4.0,463.0,3
5,73000,4,33,17900,2.0,240.0,11
22,122000,4,9,10800,4.0,181.0,12
4,76000,4,33,13000,2.0,250.0,12
14,4753,4,3,51500,3.5,400.0,2
4,38000,4,33,31000,2.0,292.0,6
14,94500,4,15,31000,3.5,290.0,7
9,97500,4,33,18500,5.7,340.0,25
40,14550,4,27,51900,4.8,550.0,2
14,98000,4,33,30500,3.5,375.0,5
50,71400,4,19,31300,2.0,210.0,8
21,140000,4,33,2000,4.0,290.0,27
14,49170,4,33,12500,4.6,225.0,25
4,15500,4,27,51999,3.0,349.0,3
17,53600,4,27,25980,3.5,290.0,4
15,32652,4,15,16250,2.4,182.0,14
14,87500,4,19,14500,4.6,315.0,14
41,1300,5,27,45000,5.7,395.0,3
14,148000,2,15,15500,3.5,290.0,7
40,74000,4,42,40000,4.8,520.0,8
25,56006,4,42,60995,5.0,518.0,6
5,19000,4,27,29000,3.0,335.0,3
9,6600,4,33,64000,6.2,455.0,10
22,39517,4,28,44999,3.0,331.6983232435877,4
14,29000,4,19,29000,5.0,435.0,9
34,12000,4,33,53000,2.0,255.0,2
40,80500,4,27,21000,3.6,420.0,8
14,145000,4,33,30990,6.8,310.0,23
15,48500,4,33,29500,6.2,420.0,7
5,98000,4,27,15000,3.0,315.0,10
34,72784,4,21,34900,4.7,449.0,8
26,134000,4,15,26500,4.6,301.0,7
15,92031,4,33,30000,5.3,355.0,7
5,9000,5,27,50000,3.0,335.0,2
30,49750,4,42,33900,3.0,404.0,8
34,14000,4,31,34999,2.0,208.0,4
14,106000,4,15,24900,3.5,375.0,13
4,24300,5,42,42500,3.0,335.0,3
21,45000,4,33,18500,4.0,290.0,20
34,50850,4,21,28500,4.0,503.0,6
51,75151,4,27,58000,2.0,316.0,6
5,112000,4,33,9499,2.0,240.0,9
32,91500,4,33,17599,2.0,155.0,9
14,45203,4,4,44605,3.5,331.6983232435877,3
27,68200,4,15,23500,3.7,300.0,8
29,99000,4,19,3500,1.6,172.0,17
29,79000,4,19,17900,1.6,168.0,18
14,51354,4,4,33580,3.5,331.6983232435877,3
14,67650,4,33,39900,3.5,310.0,7
14,24500,4,3,41500,3.5,375.0,2
40,102370,4,33,12995,4.8,550.0,11
26,2415,4,33,59500,5.7,383.0,3
14,25882,4,4,22888,2.7,331.6983232435877,3
34,23900,4,31,17999,2.0,241.0,5
46,61595,4,11,6500,2.5,210.0,23
46,36844,4,35,28495,2.4,331.6983232435877,2
4,181000,4,27,36990,2.0,211.0,8
9,54000,4,27,35500,6.2,455.0,7
14,115000,2,15,38000,6.2,385.0,8
14,53000,2,15,25500,2.0,160.0,6
4,42200,4,42,42800,2.0,292.0,6
20,77000,4,21,28000,5.6,400.0,6
30,76000,4,27,48000,3.0,404.0,8
25,71280,4,15,22000,3.0,340.0,7
34,49000,4,33,23450,2.0,241.0,6
34,71962,4,33,64500,4.0,463.0,5
34,75539,4,42,17495,2.0,208.0,10
34,14000,4,31,46900,3.5,248.0,2
4,60000,4,27,53000,3.0,354.0,6
14,34672,4,3,44000,3.5,375.0,4
34,73000,4,21,20000,3.5,268.0,15
5,24900,6,27,31750,3.0,389.0,1
46,7800,4,19,9495,2.5,170.0,21
9,51700,4,7,22495,6.0,390.0,17
11,188000,4,33,12500,3.7,210.0,17
34,43000,4,42,55000,5.5,563.0,7
9,107000,4,33,6900,5.7,305.0,20
14,92671,1,15,42850,6.7,450.0,6
11,76857,4,27,17999,1.4,160.0,9
41,52000,1,15,61000,6.7,350.0,6
26,119850,4,33,20500,3.5,268.0,6
4,29000,2,33,29000,2.0,220.0,9
14,94634,2,15,48000,6.2,385.0,5
49,245000,4,33,14250,3.3,210.0,18
37,132272,4,11,6700,4.0,261.0,17
15,100795,4,16,39860,3.5,331.6983232435877,8
49,123620,4,7,14000,2.5,179.0,15
15,30426,4,32,39244,2.5,331.6983232435877,4
49,183000,4,33,8300,4.7,273.0,14
9,8228,4,27,62500,6.2,650.0,8
14,162731,2,33,13000,3.5,290.0,8
34,106000,4,31,31900,3.0,362.0,8
4,36000,4,27,28600,3.0,333.0,5
49,135000,4,33,7900,4.0,270.0,13
5,160000,4,19,2800,3.0,300.0,16
5,91700,4,27,26000,3.0,300.0,7
22,135570,4,9,6250,2.4,172.0,14
14,25000,4,3,45000,3.5,375.0,4
22,61830,5,28,36750,2.0,331.6983232435877,3
14,12000,4,25,53000,2.3,275.0,2
14,123921,4,15,5000,5.4,300.0,17
34,57785,4,31,46995,3.0,362.0,4
41,12466,4,27,36000,5.7,395.0,5
32,16200,4,15,36900,2.5,227.0,5
25,57785,5,27,28999,3.0,355.0,11
14,46000,4,3,51000,2.7,325.0,6
8,87500,4,33,18999,2.5,202.0,10
14,130000,4,33,7000,2.0,188.0,13
5,23230,4,33,47500,3.0,335.0,4
40,96000,4,42,21000,3.0,416.0,8
34,81000,4,33,26500,3.5,302.0,9
25,57918,4,42,42999,3.0,380.0,7
5,80300,4,27,24000,3.0,335.0,8
20,23300,4,42,37500,3.0,400.0,6
4,99769,4,42,17500,3.0,310.0,9
30,70000,4,33,20500,4.2,405.0,15
41,42780,4,42,41100,6.2,455.0,6
37,26100,4,36,35500,3.5,290.0,4
14,46700,4,3,29950,3.5,375.0,4
49,26000,4,27,34500,3.5,295.0,4
34,107500,4,9,12000,3.5,268.0,13
34,170000,4,42,8999,3.2,215.0,13
14,31600,4,19,42000,5.0,460.0,6
26,119500,4,27,51999,3.5,295.0,8
27,151896,4,7,7900,4.6,239.0,20
14,5700,4,33,49500,3.0,400.0,3
32,158000,4,15,14300,3.7,273.0,14
49,130000,4,33,4500,4.0,245.0,20
5,72865,4,21,22000,2.0,255.0,6
40,66000,4,33,21000,2.9,265.0,13
15,96000,4,15,17000,3.6,281.0,9
22,78000,4,7,12000,3.8,202.0,16
22,25000,4,7,25800,3.6,285.0,8
14,161000,4,15,17500,3.5,290.0,7
5,127356,4,33,16770,3.0,326.0,12
5,54320,5,27,38900,3.0,335.0,3
49,163500,4,33,7950,4.0,236.0,16
11,76857,4,42,35000,1.4,160.0,11
34,23900,4,31,35999,2.0,241.0,5
4,69700,4,15,19500,2.0,186.0,8
49,170000,4,33,5000,4.7,282.0,20
34,78000,4,42,21750,5.4,362.0,18
5,73000,4,42,16000,3.0,300.0,15
25,103000,4,33,10500,5.0,375.0,13
5,92861,4,33,16900,4.4,445.0,11
5,23600,4,27,22999,2.0,255.0,3
34,74582,4,15,24500,3.5,268.0,7
5,51983,4,19,19999,3.0,300.0,15
14,143000,2,15,22500,6.2,385.0,10
11,152068,4,33,10500,3.7,210.0,20
9,48879,4,34,26816,3.6,331.6983232435877,5
49,198000,4,33,5000,3.5,270.0,9
5,81000,4,19,9999,3.2,333.0,22
25,100472,4,15,9975,3.2,230.0,13
46,5093,4,19,38500,2.5,305.0,10
32,71962,4,19,19395,2.0,181.0,3
43,48500,4,33,59500,6.6,563.0,7
14,204000,2,33,5499,5.4,255.0,17
5,2437,5,33,7100,3.0,335.0,1
17,126700,4,36,28000,1.8,143.0,9
4,82975,4,42,11000,3.0,333.0,8
5,82000,4,27,13999,3.0,300.0,9
9,134500,4,33,51500,5.3,355.0,9
5,3950,4,33,55000,3.0,503.0,4
4,52000,2,27,17500,2.0,220.0,9
32,50000,4,42,24000,2.5,227.0,6
5,122348,4,33,11990,3.0,300.0,16
5,66690,4,42,15500,2.0,228.0,8
49,213000,4,7,3850,4.7,230.0,25
14,65441,4,3,41500,2.7,325.0,6
5,35000,4,27,58000,3.0,335.0,5
9,86000,4,15,35500,6.6,397.0,6
5,93400,4,42,17000,2.0,240.0,9
4,125000,4,33,12500,2.0,211.0,12
41,62500,4,15,18955,6.7,370.0,12
4,114287,4,19,9900,4.2,340.0,19
30,27600,4,42,27900,4.7,440.0,9
37,103400,4,33,13500,4.0,261.0,13
34,99200,4,33,11999,4.6,335.0,12
14,3000,4,19,50000,5.0,460.0,5
22,40000,4,33,48000,3.6,285.0,4
14,93100,4,9,15499,4.0,207.0,20
26,151896,4,33,6800,2.5,204.0,14
17,38360,4,15,49000,2.0,240.0,9
14,15175,4,16,24899,2.3,331.6983232435877,5
11,7751,4,27,52500,5.7,360.0,2
14,152000,4,33,13999,3.5,365.0,13
4,39600,4,27,26500,2.0,220.0,6
30,53500,4,42,24000,3.0,404.0,10
4,26500,4,27,36000,3.0,354.0,6
9,79500,4,27,20995,6.2,455.0,8
14,61454,4,4,39985,2.7,331.6983232435877,3
32,23162,4,16,29255,2.5,331.6983232435877,3
5,125000,4,33,12500,3.0,300.0,15
9,55000,4,15,36500,5.3,355.0,9
5,65000,4,27,13800,3.0,300.0,11
40,40600,4,21,27000,3.0,340.0,8
11,61300,4,9,11000,6.1,425.0,16
10,107000,2,33,14500,3.6,283.0,11
14,67500,4,3,40500,3.5,375.0,5
5,13700,4,21,29000,4.4,560.0,13
37,7250,4,33,53500,5.6,400.0,3
27,28500,4,3,63500,3.5,450.0,4
14,40000,4,33,47500,2.7,325.0,4
40,79995,4,27,30000,3.6,300.0,7
34,59400,4,31,24995,2.0,255.0,5
22,40000,4,42,42000,3.6,285.0,3
27,187000,4,7,6299,4.6,239.0,20
14,39000,4,33,5200,3.9,252.0,21
21,18800,4,27,37500,2.0,247.0,5
4,50000,4,21,27900,2.0,248.0,5
34,39748,1,36,19995,3.0,188.0,9
27,18196,4,42,50000,3.0,400.0,2
24,39291,4,15,22000,5.0,493.0,17
34,41500,4,42,62000,4.0,469.0,6
9,2300,4,19,30000,6.2,455.0,1
50,87892,4,42,20000,2.0,220.0,8
14,5200,4,3,48990,3.5,400.0,1
5,103990,4,33,17500,3.0,300.0,13
21,130000,4,15,24900,4.2,300.0,15
27,194277,4,15,7500,2.0,240.0,9
5,48291,4,42,54900,4.4,567.0,4
30,54423,4,33,34950,3.0,424.0,6
22,54000,4,19,38000,3.6,285.0,11
19,49900,4,27,24900,3.8,291.0,4
5,29000,4,27,34999,2.0,248.0,3
46,129858,4,15,13490,2.0,210.0,11
25,100472,4,33,9975,3.2,230.0,13
14,65441,4,3,32450,2.7,325.0,5
14,87248,4,19,19999,3.7,300.0,8
49,170000,4,33,4900,3.5,268.0,19
25,16000,5,33,43000,3.0,395.0,4
9,44362,4,32,29614,1.3,331.6983232435877,3
5,24300,5,27,49999,3.0,382.0,6
34,59600,4,33,29900,2.0,255.0,5
9,23850,4,3,44700,6.2,455.0,6
14,228000,4,33,20000,4.6,292.0,17
46,71273,4,36,23900,2.4,260.0,5
10,187000,4,33,6999,5.3,295.0,15
4,52105,2,42,30500,2.0,220.0,9
27,83420,4,33,19500,2.0,240.0,9
26,151896,4,33,13000,3.3,230.0,21
14,112000,4,33,14000,2.0,136.0,9
9,110000,4,33,11499,4.3,195.0,10
5,37000,4,27,33500,3.0,335.0,4
4,127941,4,33,14000,2.0,211.0,13
14,15198,4,28,18051,1.5,331.6983232435877,3
5,59257,4,19,18200,3.0,255.0,9
5,79341,4,42,23900,4.4,445.0,6
8,3402,4,31,45750,3.6,310.0,1
4,30000,5,42,62000,3.0,335.0,3
40,69404,4,27,31900,3.6,300.0,8
41,105000,4,15,22500,3.6,280.0,10
20,50992,4,21,28000,5.6,400.0,6
14,37060,4,19,33000,5.0,460.0,5
11,171079,4,33,12000,5.9,245.0,23
40,50000,4,21,55000,2.5,350.0,6
22,20172,4,33,35000,3.6,285.0,7
19,68364,4,33,20000,2.7,173.0,11
5,76309,4,33,12000,3.0,300.0,13
19,45815,4,42,32900,3.8,291.0,4
40,64600,4,27,41000,3.6,440.0,8
26,83400,4,15,22000,2.0,235.0,8
51,53500,4,27,27500,2.0,330.0,5
14,35921,4,4,47214,5.0,331.6983232435877,3
1,193783,4,33,19395,3.2,258.0,16
11,143390,4,33,5000,3.6,303.0,12
8,7900,4,27,33000,2.0,272.0,3
